id;title;description;date_published;tags;duration;view;like
TccEk5f_Y-Y;[Pythonic 30] Menggantikan Operator OR dengan Operator IN pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan operator IN untuk memeriksa nilai yang ditampung oleh suatu variable terhadap beberapa kemungkinan nilai. Secara konvensional, kebutuhan semacam ini dapat dipenuhi dengan memanfaatkan operator OR.
Pemanfaatan operator IN untuk menggantikan operator OR ini menjadikan proses pengecekkan nilai pada sebuah variabel menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-10T05:20:04Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT6M;340;12
CLa60Z6UMk4;[Pythonic 29] Menggabungkan/Menyatukan Dictionary (Merging Dictionaries);"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips untuk menggabungkan atau menyatukan beberapa dictionary menjadi satu dictionary, tentunya dengan cara yang Pythonic.
Dengan menerapkan gaya penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-10T02:57:07Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M4S;691;24
7gQIbj85eEE;[Pythonic 28] Mengenal Format Teks (String Formatting) pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips untuk melakukan string formatting dalam bahasa pemrograman Python.
Dalam video ini juga diperbandingkan beberapa model string formatting konvensional dan model string formatting yang Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-09T06:17:17Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT13M7S;1836;45
scLk-nhRhaE;[Pythonic 27] Mengenal Method Count pada List untuk Menghitung Jumlah Kemunculan Suatu Nilai;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips penggunaan method count untuk menghitung jumlah kemunculan suatu nilai dalam sekumpulan nilai dalam sebuah list
Penggunaan method count ini menjadikan kode program yang kita tulis menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-09T06:01:54Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT6M42S;3620;55
HanN9SZWEbM;[Pythonic 26] Mengelola Sumber Daya (Resources) dengan Context Manager pada Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan penggunaan context manager untuk mengelola resources.
Context manager ini menjadikan kode program yang kita tulis menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-30T03:39:31Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M5S;455;14
8-y9DRwkk_s;[Pythonic 25] Mengenal Fungsi Unzip untuk Memecah Sekumpulan Nilai pada List ke Beberapa Variabel;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan pemanfaatan fungsi unzip untuk memecah sekumpulan nilai yang tersimpan dalam sebuah list ke beberapa variabel.
Fungsi unzip ini menjadikan proses pemecahan list menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-29T02:09:50Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M10S;393;11
7kB6j5VVe_s;[Pythonic 24] Mengenal Fungsi Zip untuk Menyatukan Sekumpulan List yang Berkorelasi pada Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan pemanfaatan fungsi zip untuk menyatukan beberapa list yang berkorelasi pada bahasa pemrograman Python.
Fungsi zip ini menjadikan proses penyatuan list menjadi lebih Pythonic.
Dan dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-27T05:41:23Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT6M41S;505;18
FFldfoxjSpI;[Pythonic 23] Membuat Fungsi dengan Sekumpulan Nilai Kembalian (Multiple Return Values) pada Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips untuk mendefinisikan sebuah fungsi yang Pythonic untuk mengembalikan sekumpulan nilai.
Dengan menerapkan gaya penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-27T05:35:51Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT7M37S;740;22
Bo16exiCgRc;[Pythonic 22] Mengenal Operator IN untuk Memeriksa Keradaan suatu Nilai dalam List pada Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini bertujuan untuk memperkenalkan cara yang lebih Pythonic untuk melakukan pengecekan nilai yang tersimpan di dalam list.
Mekanisme ini dapat dicapai dengan memanfaatkan operator in.

Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-27T05:24:00Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT7M20S;490;14
Y9mRkPs_LpE;[Pythonic 21] Mengabaikan Nilai dengan Underscore (don't care) pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini membahas tips pemanfaatan karakter underscore untuk mengabaikan nilai.
Penggunaan karakter underscore ini biasa dikenal dengan istilah don't care dalam pemrograman Python; dan dapat menjadikan kode program yang kita tulis menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-27T01:36:14Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT6M23S;480;18
3zoGSo628Ow;[Pythonic 20] Mengenal Ekspresi Ternary (Ternary Expression) pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini membahas tips untuk menggunakan expresi ternary, atau biasa dikenal sebagai ternary expression, untuk menjadi kode program yang kita tulis menjadi lebih Pythonic.
Dan dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-23T09:20:47Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT5M41S;560;15
QaeS8LhCeBU;[Pythonic 19] Tips Penggabungan List pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips untuk melakukan penggabungan list yang lebih Pythonic dan juga penjelasan terkait kerancuan yang umum ditemui terkait penggunaan list dalam pemrograman Python.
Dengan menerapkan gaya penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-23T06:20:38Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M9S;988;23
gSoqc0JetE4;[Pythonic 18] Percabangan dengan Dictionary (Switch Case) pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan penggunaan dictionary untuk melakukan percabangan.
Ini merupakan solusi yang lebih Pythonic untuk mengekspresikan switch case statement yang umum ditemui pada bahasa pemrograman lain.
Dengan menerapkan gaya penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

catatan:
Bagi yang masih sangat awam dengan pemrograman Python, silakan untuk menyimak video pembalajaran berikut: https://www.youtube.com/playlist?list=PLZQbl9Jhl-VBb_7nOAXO4T8fhag9-iafa";2019-05-21T08:56:29Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M47S;2125;38
